#weight  minuslogpost         A         ns        H0      omegab     omegam       DES_DzS1      DES_DzS2       DES_DzS3      DES_DzS4        DES_m1        DES_m2        DES_m3       DES_m4    DES_AIA  DES_alphaIA  omk       ombh2       omch2            As        YHe     sigma8  s8omegamp5  s8omegamp25  minuslogprior  minuslogprior__0      chi2  chi2__des_y1.shear
 1 98.876241 2.7037319 0.95923015 80.586345 0.046152774  0.2359694     0.01908193   -0.021729006   0.006463662  -0.0084559889   0.019617843    0.036448569   -0.022655617   -0.01369558  1.1313015 -0.48216011 0 0.029972345  0.12285097 2.7037319e-09  0.2481307 0.91195384 0.44299691 0.63560423 -16.591339 -16.591339 230.93516 230.93516
 1 97.582042 3.0973482 0.98474267 70.965852 0.043123867 0.24467091    -0.01269813   -0.024596124   0.011806643   0.0041630355   0.008753692    0.038110839   -0.022232778   0.011856564 0.86862328   4.1029459 0 0.021717836  0.10117725 3.0973482e-09  0.2450984 0.90012857 0.44524157 0.63306766 -17.238832 -17.238832 229.64175 229.64175
 2 98.663062 2.9680687 0.99074601 70.965852 0.043123867 0.24467091   0.0023459518   -0.031408479   0.016535691   -0.010788753 -0.0077351886   0.0097262528   -0.035666127 -0.0055102285 0.34772199  0.89306529 0 0.021717836  0.10117725 2.9680687e-09  0.2450984  0.8831623 0.43684934 0.62113514 -16.324679 -16.324679 229.97548 229.97548
 8 97.018039 2.9335936 0.97954682  69.12875  0.03838494 0.24563676   0.0024047581   -0.028655753  0.0074933914   -0.030554573 -0.0082809859    0.025619764  -0.0064123351   0.015685908 0.14192403  0.39480229 0 0.018343334 0.098732869 2.9335936e-09 0.24344325   0.881929 0.43709949 0.62087899 -18.532715 -18.532715 231.10151 231.10151
7 98.669874 3.1433398 0.92319647  69.12875  0.03838494 0.24563676  0.0086297331  -0.022684097  -0.0032923584   -0.041678371  0.0030004545     0.01926093  0.0021549177   0.051845248  0.48445982 -1.6413912 0 0.018343334 0.098732869 3.1433398e-09 0.24344325 0.89447053  0.4433153 0.62970824 -16.757308 -16.757308 230.85436 230.85436
1 97.139303 3.7670574 0.96594518 73.952912 0.032979859 0.20204494 -0.0078488645  -0.021837802    0.013980648  -0.0078219154  0.0094259912    0.040466143   0.023120463   0.030583632  0.36623152 0.51949675 0 0.018036795 0.092109425 3.7670574e-09  0.2432775 0.96038715 0.43168836 0.64388504  -18.36034  -18.36034 230.99928 230.99928
1 101.24712 4.0529365  1.0133191 73.952912 0.032979859 0.20204494 0.00016759807    -0.0163607   0.0060172401   -0.020891839 -0.0071172423    0.029524005   0.046461859  3.727043e-05  0.22891948 -3.0486929 0 0.018036795 0.092109425 4.0529365e-09  0.2432775  1.0146809  0.4560931 0.68028595 -17.938632 -17.938632 238.37151 238.37151
1 99.556439 3.7644692  1.0625591 73.952912 0.032979859 0.20204494  0.0061088323   -0.02949055  0.00013682883   -0.032434554   0.010898152     0.01617536   0.040707372 -0.0043918498 0.042887517 -2.2887936 0 0.018036795 0.092109425 3.7644692e-09  0.2432775 0.99733612  0.4482967 0.66865723 -17.886095 -17.886095 234.88507 234.88507
3 97.069924 3.7007468  1.0572446 73.096229 0.033011327 0.20691828  0.0057295984  -0.022174935    0.012306244   -0.023004119   0.033178473     0.03331269   0.013556528   0.013786884   0.2630818 -4.1121344 0 0.017638146 0.092574801 3.7007468e-09 0.24306117  0.9919757 0.45123259 0.66903794 -18.852881 -18.852881 231.84561 231.84561
4 98.142787 3.6701644  1.0524463 73.096229 0.033011327 0.20691828 -0.0015719019  -0.020417739   0.0075106638   -0.017075304  0.0010753638   -0.036474993   0.016654081   0.016129705  0.58170276  1.6439588 0 0.017638146 0.092574801 3.6701644e-09 0.24306117 0.98597728 0.44850401  0.6649923 -17.513733 -17.513733 231.31304 231.31304
8 97.290026 3.4824717  1.0427958 76.760494 0.036023904 0.20720614   0.010980925   -0.01388315   0.0074091719  0.00027190631   0.016683513   -0.015660543  0.0019072592 -0.0092037212  0.54614746 -1.0563314 0 0.021225909  0.10048341 3.4824717e-09 0.24488186 0.99045257 0.45085303 0.66824288 -17.922472 -17.922472   230.425   230.425
2 100.81272 2.9773255  1.0393326 65.660232 0.059415046 0.28501169  0.0081997636  -0.016139709    0.011328633    0.025473932   0.011608298    0.009475921  -0.021551768   -0.03001213  0.39906383 -4.0760156 0 0.025615407 0.096982577 2.9773255e-09 0.24666944 0.83265947 0.44452763 0.60839144 -14.997959 -14.997959 231.62136 231.62136
1 97.624273 3.1279435  1.0585826 68.802817 0.063160727 0.27479418   -0.01100325  -0.012850591   0.0038439261  -0.0087233377 -0.0080272344  -0.0013113188  -0.020974297  0.0089956939   0.8629643 0.77929924 0 0.029899199 0.099878226 3.1279435e-09 0.24810755 0.85517387 0.44828911 0.61916486 -17.811888 -17.811888 230.87232 230.87232
1 98.276386 3.3076144  1.0694213 65.908517 0.061157196 0.27381373 -0.0060997421 -0.0091151893   0.0077272432   -0.010843572  -0.010834816  0.00060968483  -0.035823264    0.01537303  0.92448016  1.7883804 0 0.026566274  0.09209632 3.3076144e-09 0.24700224 0.84855298 0.44402413 0.61382245 -16.713383 -16.713383 229.97954 229.97954
2 97.163457 3.3141593  1.0686082 67.446001 0.060213199 0.26812205  -0.010473405  -0.018867225  -0.0040996671   -0.026993573   0.023606706    0.011306532 -0.0053970663 -0.0083449518  0.57562828   0.901499 0 0.027390762 0.094283495 3.3141593e-09 0.24729687 0.86170464   0.446195 0.62007121 -18.127704 -18.127704 230.58232 230.58232
4 99.036952 2.7639826  1.0217311   68.0784 0.059114088 0.28592495  0.0098032134 -0.0043102635 -8.8820328e-05 -0.00069635926  -0.012667057 -0.00064582471 0.00040128318 -0.0017291089  0.36904466 -3.4310418 0 0.027397421  0.10482031 2.7639826e-09  0.2472993  0.8356881 0.44685873 0.61109289 -17.352165 -17.352165 232.77823 232.77823
7 101.65233 2.8657894  1.0095431   68.0784 0.059114088 0.28592495   0.021799879  -0.035267029     0.01047814    -0.01179858  0.0025576177    0.048592287  0.0045057661  -0.027336501  0.72479925 -2.6001561 0 0.027397421  0.10482031 2.8657894e-09  0.2472993 0.84708615 0.45295349 0.61942766 -15.188345 -15.188345 233.68134 233.68134
9 102.92568 2.8773027  1.0073049 66.240251 0.057424757 0.28870778   0.014203556  -0.037049237    0.022119599  -0.0089159693   0.010992641    0.048455058  0.0045174272  -0.032166774  0.90362273 -1.1184967 0 0.025196667  0.10119862 2.8773027e-09 0.24651322 0.83819979 0.45037761 0.61441551 -14.535216 -14.535216 234.92179 234.92179
5  99.81979 2.7937279  1.0213766 65.190355 0.069822143 0.30930985  0.0035105814  -0.027384535    0.003274222  -0.0073708278   0.019276817     0.05569464   0.031914444 0.00055711379  0.84033223  0.6104765 0 0.029672891  0.10150289 2.7937279e-09 0.24803672 0.79890305 0.44431498 0.59578905 -17.047646 -17.047646 233.73487 233.73487
5 97.592711 2.0942521 0.93023547 85.051039   0.0480208  0.2543184  0.0049680255  -0.034477714    0.015939028   -0.042101194   0.029139487     0.03677855  -0.010762894   0.026955651    1.220867  4.8161114 0 0.034736706  0.14876239 2.0942521e-09  0.2494676 0.88247653 0.44503283 0.62668256 -16.764284 -16.764284 228.71399 228.71399
2 98.771589 2.0871575 0.92901877 83.493244 0.047800625  0.2587298  -0.011959873  -0.013408225    0.019059816  -0.0097737859   0.015292355    0.013455714   0.019996654   0.023817416  0.48681747 0.95580554 0 0.033322398  0.14659156 2.0871575e-09 0.24908875 0.87703987 0.44611062 0.62550524 -18.880882 -18.880882 235.30494 235.30494
3 98.826727 2.0963945 0.93180215 83.493244 0.047800625  0.2587298  0.0019436701  -0.036631377   0.0058289227    0.010545559  0.0065422904    0.024167952   0.019835681 -0.0020564387  0.39412969 -1.0280349 0 0.033322398  0.14659156 2.0963945e-09 0.24908875 0.88013549 0.44768522 0.62771303 -17.667909 -17.667909 232.98927 232.98927
2 99.632379 2.9998633 0.98102464  90.91517 0.032466696 0.18560324   0.013589092  -0.016292024    0.019738736    -0.02843732  -0.032494233  -0.0034415378   0.028169023   0.014394499  0.93924179  3.0522936 0 0.026835569   0.1260428 2.9998633e-09 0.24709651  1.0329012 0.44499133  0.6779617   -16.5252   -16.5252 232.31516 232.31516
6 102.09342 2.9843223 0.97601844 89.609663 0.030402135 0.18747036   0.024120725  -0.019987565    0.016124834   -0.011509849   0.034026153   -0.049641208  0.0036316433    0.02918093  0.57511898 -1.7149628 0 0.024412585  0.12560604 2.9843223e-09 0.24619529  1.0422311 0.45126362 0.68579951 -14.016997 -14.016997 232.22084 232.22084
 2 99.881004 3.1980645  1.0529101 86.876179 0.065551135 0.22809715   0.018067576  -0.021993033 -0.00054688129  -0.020397582  0.0060189538   -0.029640471  0.0072164535   0.046555741    0.4775886  0.54663264 0 0.049474525   0.1221942 3.1980645e-09 0.25071434  0.9132777 0.43617702 0.63115034 -15.958652 -15.958652 231.67931 231.67931
 3 99.940995 3.2771347 0.94485655 86.876179 0.065551135 0.22809715   0.029062323  -0.017070617    0.021280293  -0.018083214  0.0015453369    0.026211858   0.024255097   0.023017359   0.72100471   1.2916796 0 0.049474525   0.1221942 3.2771347e-09 0.25071434 0.87849824 0.41956652 0.60711485  -16.95057  -16.95057 233.78313 233.78313
 5 104.88967 3.0941641  0.9367557 90.154402 0.069284627  0.2301373    0.02851756  -0.030898534    0.017311531  -0.052164201  0.0092629336    0.051878174   0.016849405    0.01420999   0.62008532   1.2902514 0 0.056313271  0.13021373 3.0941641e-09 0.25071434 0.86058383 0.41284468 0.59605994 -14.751927 -14.751927  239.2832  239.2832
 2 104.44991 3.0922535 0.93697699 90.154402 0.069284627  0.2301373   0.031332656  -0.036555147    0.017727807   -0.02948176  0.0049050665    0.040015582   0.026269877   0.048940633   0.63437668 -0.59431773 0 0.056313271  0.13021373 3.0922535e-09 0.25071434 0.86040889 0.41276075 0.59593877 -14.224537 -14.224537  237.3489  237.3489
 2 102.74334 2.9202624  0.9144759 86.587557 0.064700087 0.24138484  0.0082369641  -0.046967836    0.023868546  -0.034764894  0.0066261294    0.012404137   0.015345533   0.043527062   0.32729662  -2.3809337 0 0.048508276  0.13198403 2.9202624e-09 0.25071434 0.87186531 0.42835555 0.61112057 -15.238552 -15.238552 235.96378 235.96378
 5 102.92365 3.5220783 0.95497272 73.402355 0.060794754 0.25123211  -0.013989739  -0.036148387    0.007684849 -0.0024848287   0.023912667   -0.042737047   0.011107472   0.022678058   0.14786652  -1.6631072 0  0.03275564  0.10225825 3.5220783e-09 0.24892816 0.87787672 0.44001867   0.621516 -15.370819 -15.370819 236.58894 236.58894
 1 101.69272 2.9619318 0.91398278 83.073302  0.06274778  0.2474501  -0.018594859  -0.035250583    0.021850561  -0.037477381   0.039745623  -0.0055847996 -0.0029542932   0.025268179   0.17720556  -4.6685843 0 0.043303332  0.12702105 2.9619318e-09 0.25071434  0.8768123 0.43616463  0.6184129  -16.04287  -16.04287 235.47119 235.47119
 3  100.1736 3.2575245 0.94581855 84.528724 0.067069469 0.23716954   0.021536742  -0.029915053   0.0080920675  0.0043120978   0.012293116   -0.011775688 -0.0082852809   0.024637098   0.52508895   0.3434344 0 0.047921841  0.12107733 3.2575245e-09 0.25071434 0.87528426 0.42626392 0.61082084 -16.964345 -16.964345  234.2759  234.2759
 3 101.86713 4.0927828 0.98548453 65.717908 0.051981595 0.24099854  -0.017774854  -0.010676742   0.0087254917  -0.012710492    0.02496015    0.023675546   -0.02671586  -0.033071336  0.062154092 -0.82776317 0 0.022450037 0.081354833 4.0927828e-09 0.24542966 0.86954207 0.42687214 0.60924813 -15.492584 -15.492584 234.71944 234.71944
 2 100.44336 4.0837496  1.0655162 65.717908 0.051981595 0.24099854  -0.013123679 -0.0034631243    0.021291481  -0.015762908   0.010537262    0.039832037  -0.010165318  -0.010399619    0.1120275  -2.1727822 0 0.022450037 0.081354833 4.0837496e-09 0.24542966 0.89205195  0.4379226 0.62501977 -16.597256 -16.597256 234.08123 234.08123
 1 97.619438 3.5817163   1.033449 84.253956 0.055507403 0.21181238 -0.0019309829  -0.018385541     0.01149956  -0.021090978 -0.0047677193   -0.010356507  0.0084809884 -0.0061996325   0.44768932   4.6627943 0 0.039403201   0.1104987 3.5817163e-09 0.25061084 0.94379453  0.4343633 0.64027315 -18.799345 -18.799345 232.83757 232.83757
 1 97.050606 3.5820194  1.0076679 79.112235 0.040849638 0.20921663   0.004568821  -0.024327346    0.021616401  -0.017877963   0.030787129    0.022131731 -0.0061894662   0.026055011   0.70834655   2.5327628 0  0.02556675  0.10497284 3.5820194e-09 0.24665177 0.98926274  0.4524908 0.66905327 -18.168414 -18.168414 230.43804 230.43804
 2 99.337833 3.4826353 0.99546367 79.112235 0.040849638 0.20921663  -0.015883188  -0.024608215    0.017752104   -0.02546366    0.03558227   -0.019156891  0.0087744289   0.027889661 -0.091719262 -0.68425757 0  0.02556675  0.10497284 3.4826353e-09 0.24665177 0.97033349 0.44383252 0.65625114 -17.309364 -17.309364 233.29439 233.29439
 4 98.791029 3.5268957  1.0003411 78.447742 0.041648266 0.21034602 -0.0022266374  -0.025853153    0.019138282  -0.031614722  -0.013865784 -0.00026020447   0.012462785   0.005954767  -0.12134429  0.27223494 0 0.025630544  0.10342039 3.5268957e-09 0.24667491 0.96611152 0.44309251 0.65427577 -18.333485 -18.333485 234.24903 234.24903
 3 100.37292 3.8792186  1.0170351 72.511271 0.035065811 0.20606372 -0.0077335485  -0.036132217     0.02200379  -0.010379049   0.032688284   -0.014207642  -0.022213699 -0.0090893213  -0.22120724   1.5166972 0 0.018437198 0.089569514 3.8792186e-09  0.2434939 0.96764152 0.43925353 0.65195088 -15.604569 -15.604569 231.95498 231.95498
13 97.985151 3.9533695  1.0293088 72.511271 0.035065811 0.20606372  0.0096038054  -0.016648888   0.0050295646  -0.040428821   0.015410182    0.014518694  0.0032451491  0.0019883138  0.085057708   3.5293294 0 0.018437198 0.089569514 3.9533695e-09  0.2434939  0.9814708 0.44553123  0.6612684 -18.895811 -18.895811 233.76192 233.76192
 7  100.9161 3.6035019  1.0606667 72.511271 0.035065811 0.20606372 -0.0027168185  -0.029280525  -0.0009205222  -0.041227185   0.018049465  -0.0076261607   0.014921052   0.062947937  -0.82841476   4.8059343 0 0.018437198 0.089569514 3.6035019e-09  0.2434939 0.94855554 0.43058959 0.63909165 -15.758188 -15.758188 233.34857 233.34857
 6 101.41178  3.565276  1.0660768 72.511271 0.035065811 0.20606372    0.01502456  -0.032174167    0.011093308  -0.046747999  -0.012544402   0.0045558718   0.020473661   0.042833427  -0.84569043   2.8076491 0 0.018437198 0.089569514  3.565276e-09  0.2434939 0.94552284 0.42921292 0.63704837 -16.425645 -16.425645 235.67485 235.67485
 3 98.200268 3.2125479  1.0476505 81.168783 0.040382872 0.20120061 -0.0032233542  -0.032336623    0.010666734  -0.030272832  -0.010278039    0.034814519   0.010607695   0.019096171  -0.41606242   4.6169416 0 0.026605735  0.10552765 3.2125479e-09 0.24701596 0.95321272 0.42756729 0.63840628 -18.187308 -18.187308 232.77515 232.77515
 4 98.244289 3.4520894  1.0280443 81.168783 0.040382872 0.20120061  -0.020405709  -0.023187336    0.004954965     -0.031959   0.025425041    0.017187094 -0.0079226979 0.00014770811  -0.33719489   3.0894795 0 0.026605735  0.10552765 3.4520894e-09 0.24701596  0.9794558 0.43933873 0.65598237 -18.140765 -18.140765 232.77011 232.77011
4  102.3176 3.3707361 0.98967949 81.168783 0.040382872 0.20120061  -0.0058804189  -0.036372516   0.0099239155  -0.024638781   0.040747507   0.034731471   0.0070178801  -0.034552263  -0.36283214  3.2999567 0 0.026605735 0.10552765 3.3707361e-09 0.24701596 0.95156239 0.42682703 0.63730099 -15.571002 -15.571002  235.7772  235.7772
1 102.55984 3.4129068  1.0451636 81.168783 0.040382872 0.20120061   -0.019626049  -0.032458309 -0.00084260088  -0.017170848   0.053174243   0.028596731    0.010682929  -0.020683451  -0.69416177  1.6745284 0 0.026605735 0.10552765 3.4129068e-09 0.24701596 0.98138745 0.44020518 0.65727607 -15.412252 -15.412252 235.94418 235.94418
5 101.58893 3.0481154  1.0592469 81.168783 0.040382872 0.20120061  -0.0098763122  -0.037533381   0.0048725485  -0.041364409   0.034576208   0.032063683    0.016518825 -0.0024927449  -0.78387918  3.4914586 0 0.026605735 0.10552765 3.0481154e-09 0.24701596 0.93337956 0.41867105 0.62512319 -17.016265 -17.016265 237.21039 237.21039
8 99.399835  2.700274  1.0249889 75.591497 0.037559746 0.22685204 -0.00079965482  -0.014052294   0.0057671733  0.0045734764   0.026727594   0.021491329   0.0036361527   0.024842962  -0.71663213  3.4096651 0 0.021461918 0.10779439  2.700274e-09 0.24498581 0.90516396 0.43112043 0.62468766 -18.746498 -18.746498 236.29267 236.29267
5 103.13178 1.7841546 0.96939456 89.995217  0.04761705 0.23266587    0.021577623  -0.013893264    0.003371447  -0.014588128   0.026101019  0.0082704596   0.0035175922   0.024836593  -0.53223389  4.1036529 0 0.038565711  0.1493511 1.7841546e-09 0.25041883 0.82166993  0.3963362 0.57066412 -18.260238 -18.260238 242.78404 242.78404
7 103.23484 1.7223345 0.92783618 89.995217  0.04761705 0.23266587   0.0013404547  -0.014551638    0.023864655 -0.0079976432    0.02627017  -0.019296994    0.032782843   0.043792284   -0.9351982  4.8647697 0 0.038565711  0.1493511 1.7223345e-09 0.25041883 0.79048946 0.38129616 0.54900874 -16.333258 -16.333258 239.13619 239.13619
1 104.20613 1.4878157  0.9354443 84.348574 0.063939905 0.27655595  -0.0025838669  -0.014858224    0.029444656  0.0038750971    0.01395396 -0.0084953961   0.0096405071   0.034464427   -1.0027281  4.7126344 0 0.045491208 0.15081055 1.4878157e-09 0.25071434 0.70186584 0.36910132 0.50897899 -16.740686 -16.740686 241.89363 241.89363
4 101.60128 1.8199734  1.0440176 84.348574 0.063939905 0.27655595  -0.0089934237  -0.017949631    0.016624149 -0.0056963577  -0.039151223  0.0081622781  -0.0019384436  0.0069857145    -0.651313  4.4672476 0 0.045491208 0.15081055 1.8199734e-09 0.25071434 0.81839395 0.43038181 0.59348283 -16.681805 -16.681805 236.56617 236.56617
3 103.86058 1.9304803  1.0598581 84.804784 0.067878444  0.2756714    0.006871594  -0.019105758    0.014396797 -0.0048913455  -0.039264761  -0.011310638  -0.0025127538 -0.0055957768  -0.64467361  1.5581878 0 0.048817169 0.14897763 1.9304803e-09 0.25071434 0.82620056  0.4337918 0.59866437 -15.992536 -15.992536 239.70624 239.70624
9 100.89609 1.9134435  1.0658608 84.804784 0.067878444  0.2756714   -0.015835052   -0.02293081  -0.0083676044 -0.0085542083    0.03833547  -0.017592159   -0.006358907   0.021286149  -0.27254984  2.2044321 0 0.048817169 0.14897763 1.9134435e-09 0.25071434 0.82502413 0.43317413 0.59781193 -16.203321 -16.203321 234.19881 234.19881
1 104.49006 1.6430942  1.0314883 72.233123 0.061941254 0.31450126     0.01092121   -0.02133659   -0.015915563   0.015219123   0.028421269 -0.0069657638    0.033846382   0.036847583  -0.31303589  1.8763108 0 0.032318618  0.1314397 1.6430942e-09 0.24880505  0.7377977 0.41375999  0.5525135 -14.272319 -14.272319 237.52476 237.52476
8 101.77817 1.5856205  1.0454092 72.233123 0.061941254 0.31450126    0.020171042  -0.013361111  -0.0017543968  -0.037928904 -0.0031628072 -0.0023135399   -0.002495356   0.038854949   0.29727209  2.1032785 0 0.032318618  0.1314397 1.5856205e-09 0.24880505 0.72908277 0.40887262 0.54598716 -16.751868 -16.751868 237.06008 237.06008
3 99.595801 1.5483895  1.0476219 72.233123 0.061941254 0.31450126   -0.006712635 -0.0096602687   0.0072678179   0.013132189   0.014307275   0.019609996    0.034519492  0.0071139358   0.32084372 -1.1371357 0 0.032318618  0.1314397 1.5483895e-09 0.24880505 0.72115322 0.40442569 0.54004897 -18.003643 -18.003643 235.19889 235.19889
4 101.49813 1.9476721  1.0531341 71.391738 0.046026336 0.28315886   -0.010128183   -0.01970192    0.014792362 -0.0048398578  0.0040517826  -0.030775826    0.048370504   0.020784217   0.32096823 -1.6026607 0 0.023458612 0.12053242 1.9476721e-09 0.24585127 0.81549001 0.43394404 0.59487564 -16.306614 -16.306614 235.60948 235.60948
