#weight  minuslogpost      logA         ns  theta_MC_100       ombh2      omch2         tau   A_planck  calib_100T  calib_217T  A_cib_217   xi_sz_cib      A_sz   ksz_norm  gal545_A_100  gal545_A_143  gal545_A_143_217  gal545_A_217  ps_A_100_100  ps_A_143_143  ps_A_143_217  ps_A_217_217  galf_TE_A_100  galf_TE_A_100_143  galf_TE_A_100_217  galf_TE_A_143  galf_TE_A_143_217  galf_TE_A_217            As        H0     omegam   omegamh2   omega_de        YHe        Y_p     DHBBN       zre     sigma8       s8h5  s8omegamp5  s8omegamp25         A     clamp       age     rdrag  minuslogprior  minuslogprior__0  minuslogprior__SZ      chi2  chi2__planck_2018_lowl.TT  chi2__planck_2018_lowl.EE  chi2__planck_2018_highl_plik.TTTEEE  chi2__planck_2018_lensing.clik
4 1417.3983  3.060077  0.9682303 1.0405112 0.022337592 0.11812954 0.063157945  1.000955 0.99969201 0.99828578 47.973308 0.26687362 7.9014379  2.5613527 7.9934316 10.275065 16.348241 87.514956 231.30551 33.299505  39.35544 114.92716  0.13561641  0.14564636 0.47770239 0.21486746 0.70174606 2.5184781   2.13292e-09 67.853569 0.30649218 0.14111227 0.69342934 0.24538594 0.24671242 2.5916727 8.5352605 0.81202225 0.98578359 0.44954962 0.60418895   2.13292   1.87982 13.804958 147.62668 22.132085  18.30722 3.8248653 2790.5324 23.027546 398.66908 2360.3263 8.5094358
5 1412.7307 3.0527146 0.96628829 1.0405207 0.022379342 0.11899238 0.058142202 1.0014076 0.99911724 0.99862341 48.614963 0.64272296 7.3152186  2.7853456 8.0322567 10.252343 19.432312 94.513447 224.68628 46.846878 47.822434 111.53816  0.12330807  0.16080212 0.40585873 0.26037951 0.71005031 2.1873183 2.1172742e-09 67.584814 0.31091499 0.14201686  0.6890059 0.24540255  0.2467291 2.5838326 8.0480745 0.81123485 0.98678387 0.45234254 0.60576896 2.1172742 1.8848441 13.804226 147.35028 23.041943 19.641223 3.4007208 2779.3774  23.26404 396.93339 2350.5717 8.6082628
2 1410.9497 3.0535169 0.96570317 1.0406206 0.022348648 0.11932315 0.058265077 1.0017738 0.99949731 0.99804145 44.281607 0.74873554 5.0744254  2.3668884 8.1878823  8.488603 16.163772 91.819692  256.7225 58.164094  54.65826 122.81549  0.13100257  0.15324338 0.39907897 0.26281191  0.6693772 1.9365258 2.1189737e-09  67.47625 0.31257534 0.14231694  0.6873453 0.24539037 0.24671687  2.589588 8.0732655 0.81272718  0.9893941 0.45438307 0.60769193 2.1189737 1.8858935 13.805747 147.29678 21.295626 19.224068 2.0715583 2779.3081 23.326884 397.02716 2350.2533 8.7007552
1  1413.278 3.0480637 0.96773396  1.040861 0.022387209 0.11847663 0.056117678 1.0019745 0.99946406  0.9979942 50.394756  0.4549899  7.230848  1.5965756 8.7840021 11.238023 19.062657 92.847948 279.56721 42.975709 46.328327 113.22728  0.12165761  0.15148187 0.36936814  0.2171814 0.55422025 1.8491954 2.1074499e-09 67.888105 0.30704117 0.14150897 0.69288043 0.24540564 0.24673219 2.5823659 7.8358546 0.80830255 0.98101829 0.44789091 0.60169042 2.1074499 1.8837101 13.791022 147.47875 22.444226 19.680061 2.7641652 2781.6676 22.871788  396.3521 2353.7293 8.7144749
1 1419.0703 3.0497047 0.96811811  1.040861 0.022387209 0.11847663 0.056117678 1.0027568 0.99999738 0.99837593 54.956297  0.3342531 7.4488578  1.9139021  14.01567 9.6219101 17.906641 90.076278 241.07233 42.961055 43.705469 108.06024 0.090516389  0.14903593 0.40412884 0.30424652 0.65287058 1.6235651 2.1109109e-09 67.888105 0.30704117 0.14150897 0.69288043 0.24540564 0.24673219 2.5823659 7.8358546 0.80908391 0.98196661 0.44832388 0.60227206 2.1109109 1.8868037 13.791022 147.47875 26.536293 23.476138 3.0601547  2785.068 22.800016 396.32998 2357.2604 8.6776507
1 1420.5518 3.0459655  0.9726407  1.040861 0.022387209 0.11847663 0.056117678 1.0014599  1.0001176 0.99839528 54.240812 0.36617073 8.2333533 0.40894303 15.146912 9.8556888 18.668926 90.787441 230.77787 41.899806 45.318253 108.72599  0.10223465   0.1563807 0.43324278 0.28424377 0.59477077 1.6622787 2.1030325e-09 67.888105 0.30704117 0.14150897 0.69288043 0.24540564 0.24673219 2.5823659 7.8358546 0.80896128 0.98181778 0.44825593 0.60218078 2.1030325 1.8797617 13.791022 147.47875 27.401778  24.45838 2.9433976 2786.3001 21.895888 396.27897 2359.1282 8.9969968
3 1422.2805 3.0330288   0.968976 1.0411083  0.02242133 0.12023502 0.047086593 1.0014324 0.99950746 0.99837842 60.122318  0.4951658 7.0626482 0.39697532 14.330823 9.4384228 19.914831 88.899374 219.96831 41.834694 41.688126 97.917695 0.097532761  0.16242577 0.40501876 0.28727891  0.5984023 1.7477522 2.0760015e-09 67.379783  0.3156396 0.14330149 0.68428081 0.24541883 0.24674543 2.5760515 6.9208856 0.80862716 0.98510726 0.45430139 0.60610267 2.0760015 1.8894211 13.787614 146.97508 26.286676 24.000917 2.2857587 2791.9876 22.423134 395.86503 2364.6736 9.0258231
4 1424.0806 3.0317441 0.96847784 1.0410741 0.022388306 0.12041663 0.046330305 1.0013963 0.99955293 0.99832124 60.655996 0.57604669 6.2650307  0.2513418 14.307765 9.5512314 18.509134 84.296287  227.3423  45.93893  44.81095 100.22174 0.077259251  0.14146968 0.43110481 0.29962205 0.48719332 1.6353573 2.0733362e-09 67.277727  0.3169262 0.14345007 0.68299397 0.24540607 0.24673262 2.5821617 6.8489247 0.80866337  0.9858983 0.45524674 0.60674654 2.0733362 1.8898518 13.792707 146.96412 28.342792 26.291839 2.0509525 2791.4756 22.480023 395.96219 2363.9853 9.0480831
1  1423.137 3.0449984 0.97129654  1.040808 0.022417442 0.11908284 0.054834903 1.0018369 0.99962339 0.99826376 58.993791 0.47042403 5.8860651 0.66699742 13.699274 9.5407045 18.257772 85.093677 230.41115 43.967792 41.477651 101.99501 0.075423996   0.1404144 0.43127341 0.30361143 0.46525757 1.5733623 2.1009998e-09 67.680508 0.31031707 0.14214542 0.68960405 0.24541735 0.24674394  2.576767 7.7092863 0.81005154 0.98464765  0.4512482 0.60459433 2.1009998 1.8827689 13.792174 147.28382 28.274571 26.238027 2.0365439 2789.7248 22.069855 396.04112 2362.7016 8.9121784
 1 1420.6769 3.0367557 0.96928139  1.040808 0.022417442 0.11908284 0.054834903  0.9978994 0.99981072 0.99854636 50.768124 0.32597896 3.5434454  3.4826517   11.4254  11.66849 20.212098 93.075842 285.81535 42.554821 31.388432 109.47715 0.053836509 0.13216263  0.2981582 0.24447541 0.45852926 1.8343694  2.083753e-09 67.680508 0.31031707 0.14214542 0.68960405 0.24541735 0.24674394  2.576767 7.7092863 0.80610351 0.97984868 0.44904891 0.60164766  2.083753 1.8673135 13.792174 147.28382 27.517634 25.493361 2.0242725 2786.3185 22.408941 396.07354 2358.6529 9.1831285
 1 1423.6032 3.0311404 0.97179411 1.0409421 0.022566824 0.11800023 0.052517725 0.99836191 0.99984094 0.99855586 48.652599 0.28940069 5.0626492  3.4255658  11.06309 13.708402 20.393369 95.039981 287.05169 31.997594 35.048491 110.69263  0.06939808 0.12760513 0.34595703 0.25255739 0.50348803 1.9215563 2.0720849e-09 68.233537  0.3033028 0.14121219 0.69661959 0.24547132 0.24679811 2.5500714 7.4243294 0.80039537  0.9689595 0.44080121 0.59398253 2.0720849 1.8654827   13.7684 147.40524 25.886794  23.64125 2.2455444 2795.4328 21.966814 395.73358 2367.3497 10.382754
 1 1424.5131 3.0352994 0.97337215 1.0411549 0.022588829 0.11744705 0.055188216 0.99841258 0.99907778 0.99832561  44.57161 0.65944187 2.0130796  6.5986847 8.3781344 13.544552 17.940111 94.171835  291.7584 36.870937 35.287339 109.11881  0.12520604 0.14731909 0.50130484 0.28163238 0.62621448 2.4092623 2.0807207e-09 68.521597 0.29962674 0.14068102 0.70029631   0.245479 0.24680582 2.5462301 7.6813929 0.80070878 0.96729926 0.43829334 0.59240639 2.0807207 1.8632791 13.757363 147.52832 23.059825 21.036599 2.0232259 2802.9066 21.782318 396.02224 2374.3554 10.746627
 2 1418.6912   3.05829 0.97473821 1.0411074 0.022712631 0.11709333  0.06732392 0.99807666 0.99859566  0.9983443 47.279487 0.90628553 5.1097238  1.3521026 11.007207  12.59151 22.226221 99.029749 244.63859 44.969347 47.416332 110.70975  0.17697204 0.12303087 0.49032448 0.19315195 0.70590766 2.2331668 2.1291118e-09 68.735606  0.2972772  0.1404511 0.70264632 0.24552404 0.24685102 2.5245328 8.8205727 0.80853827 0.97523594  0.4408404 0.59702289 2.1291118  1.860894 13.744718 147.48495 23.974704 21.957111 2.0175933  2789.433 21.929016 399.98771 2358.3548 9.1614756
 2 1419.3666 3.0613049 0.97936322 1.0411074 0.022712631 0.11709333  0.06732392 0.99986675 0.99885747 0.99820879 46.814193 0.87553268 5.8533687   0.111286 10.411845 12.480803 20.997454 97.390028 226.82452 40.490636   48.6532 113.24718  0.19453801 0.13267806 0.46844678 0.20515325 0.69092116 2.2778518 2.1355407e-09 68.735606  0.2972772  0.1404511 0.70264632 0.24552404 0.24685102 2.5245328 8.8205727 0.81119888 0.97844509 0.44229105 0.59898748 2.1355407 1.8665131 13.744718 147.48495 22.960711  20.94313  2.017581 2792.8117 21.186037  399.7798 2362.7046 9.1413235
 7 1416.8394 3.0629578 0.97423274 1.0412955  0.02254546 0.11955875 0.065933407 0.99922121 0.99943381 0.99805505 37.814749 0.91563789 7.5008317  1.3520777 12.022623 14.360611 23.850539  103.3289 222.99446 40.093703 51.561624 124.91215  0.15700091 0.11412665 0.39444856 0.18736984 0.71397986 2.1028052 2.1390733e-09 67.782223  0.3107009 0.14274935 0.68922045 0.24546386 0.24679062 2.5538118 8.7778193 0.81979354 0.99574145 0.45695744 0.61205454 2.1390733 1.8748073 13.766712 147.01573 24.327554 21.485073 2.8424818 2785.0236 21.935517 399.67656 2354.2635  9.148029
 1 1416.5119 3.0603283 0.97051276 1.0412955  0.02254546 0.11955875 0.065933407  0.9976882 0.99970402 0.99792715 41.044397 0.90612006 5.8793331  3.3943466 10.935693 15.020649 22.413669 99.715413 236.73354  40.84143 47.098481 119.70843  0.15453283 0.10682519 0.40118221 0.22976516 0.65109409 1.9206317  2.133456e-09 67.782223  0.3107009 0.14274935 0.68922045 0.24546386 0.24679062 2.5538118 8.7778193 0.81755773 0.99302579 0.45571119 0.61038529  2.133456  1.869884 13.766712 147.01573  24.01692   21.3939 2.6230201 2784.9899 22.645237  399.8915 2353.5233 8.9299126
 4 1415.9367 3.0701673 0.96791956 1.0412955  0.02254546 0.11955875 0.065933407  1.0029297 0.99968629 0.99848179 49.364222 0.91896007 5.0488715  6.0061921 10.251739 13.778812  22.04284 98.317501  280.9615 44.054071 41.279947 103.25642  0.13141757 0.12441131 0.41860319 0.24671904 0.58158848  2.121022 2.1545507e-09 67.782223  0.3107009 0.14274935 0.68922045 0.24546386 0.24679062 2.5538118 8.7778193 0.82078028 0.99693997 0.45750745 0.61279123 2.1545507 1.8883726 13.766712 147.01573 23.838477 20.653338 3.1851397 2784.1963 23.131467 399.98961 2352.0131 9.0621342
 1 1414.5299 3.0648523 0.96570958 1.0410672 0.022442941 0.12034419 0.062677262  1.0027943 0.99945828 0.99813075 46.348264 0.93792104 4.6025532  5.7258243 10.444625 13.999594 22.125517 99.950824 284.70964 45.643569 42.248101  108.8105  0.12489185 0.13582006 0.40504702 0.26267591 0.58249173 2.0612068 2.1431296e-09 67.345856 0.31624604 0.14343227 0.68367429 0.24542701 0.24675364 2.5720958 8.5037144 0.82080934     1.0002 0.46158835 0.61552906 2.1431296 1.8906349 13.787103  146.9224 23.889641 21.156121 2.7335202 2781.2805 23.422935 398.66629 2349.7188 9.4724623
 1  1416.748 3.0630553  0.9671549 1.0412928  0.02249854 0.11981393 0.062051144  1.0029967 0.99927517 0.99804448 45.897403 0.96582412 3.5544947  7.0279596 10.024672 13.582702 21.535984  100.4993 293.19638 46.526232 38.068118 105.84759  0.10516896 0.13937309  0.3915923 0.27762109 0.56392016 2.0582691  2.139282e-09 67.652817 0.31234568 0.14295761 0.68757538 0.24544731 0.24677401 2.5620935  8.420213 0.81870137 0.99536548 0.45755496 0.61204646  2.139282 1.8896053 13.772585 147.00041 24.405538 21.813698 2.5918395 2784.6849 23.131591 398.31709 2354.2521 8.9840762
 1 1418.9977 3.0627043 0.96741743 1.0412657   0.0225191 0.11968036 0.061953934  1.0030452 0.99944841 0.99808532 47.451924  0.5786323 3.5597719  6.2962333 7.9879123 12.752159  21.51831 100.05033 316.02764  46.80263 30.540682 104.88378 0.087021293 0.13588843 0.45561986  0.2825142   0.674118 2.4015266 2.1385312e-09 67.707647  0.3115935  0.1428446 0.68832768  0.2454546 0.24678133 2.5584507 8.4033623 0.81807146 0.99419684 0.45665207 0.61120703 2.1385312 1.8893094 13.770765 147.01285 22.643363 20.280845 2.3625179 2792.7086 23.078806 398.21661 2362.5117 8.9015016
 2 1417.5032   3.05706 0.96746984 1.0411878 0.022445406 0.11950501 0.059454091  1.0030616 0.99990594 0.99900241 49.129206 0.80000546 5.8811383  2.8218931 7.7313468 13.786646 25.236864 104.40637 304.63194 55.035925 47.465357 111.42221 0.086828878 0.12677607 0.36632268 0.23608188 0.59822453 2.1685343 2.1264947e-09 67.682096 0.31128513 0.14259555 0.68863599 0.24542793 0.24675456 2.5716469 8.1726859 0.81543225 0.99117647 0.45495357  0.6090844 2.1264947  1.888092 13.779792 147.14095 24.443313 22.011192  2.432121 2786.1197  22.93123 397.30418 2357.1109 8.7734071
 1 1416.6485 3.0569627 0.96745183 1.0411873  0.02244524 0.11951204 0.059395456  1.0030622 0.99931921 0.99780902 51.447377 0.74647698 7.2764307 0.47865284 7.6193306 13.792448 24.222691 97.970062 277.77503  62.45144 55.913035 112.32309  0.14967508 0.13420643 0.52432078 0.21186187 0.64545022 1.6113114 2.1262878e-09 67.679327 0.31132559 0.14260242 0.68859552 0.24542787  0.2467545 2.5716771 8.1670524 0.81541125 0.99117122 0.45497142 0.60908851 2.1262878 1.8881296 13.779853 147.13927 22.886219 20.487038 2.3991806 2787.5245 22.933112 397.27814  2358.539 8.7742669
 2 1416.8233 3.0606846 0.96802291 1.0411873  0.02244524 0.11951204 0.059395456  1.0048096  1.0003675   0.997962 41.900406 0.61673151 7.6704909 0.89903322 8.0529798 12.300535 24.061522 104.76777 313.14512 53.539266 51.925692 123.59377  0.13980871 0.14842199 0.56853091 0.25239205 0.70788248 1.8589832 2.1342163e-09 67.679327 0.31132559 0.14260242 0.68859552 0.24542787  0.2467545 2.5716771 8.1670524 0.81710703 0.99323252  0.4559176  0.6103552 2.1342163 1.8951701 13.779853 147.13927 23.130422 20.363857 2.7665648 2787.3858 22.833995 397.27613 2358.4235 8.8520784
10 1416.4241 3.0574166 0.96872318 1.0408799  0.02240007 0.11892909 0.058593339  1.0049422  1.0005971 0.99834478 39.757277 0.84454687 7.8867274  1.3804204 8.5134794 13.116085 24.030258 106.02963 309.70278 50.048418 57.494846 127.67712  0.10826687 0.12046326 0.53120723 0.22724583 0.72817078  1.966075 2.1272531e-09 67.744605 0.30935726  0.1419743 0.69056401 0.24541065 0.24673722 2.5799767 8.0877025 0.81391308 0.98887335 0.45269759 0.60700617 2.1272531 1.8920196 13.791119 147.34399 23.769415 20.627272  3.142143 2785.3093 22.589777 396.95961 2357.0671 8.6928603
 1 1414.1184 3.0562627 0.96914778 1.0408561   0.0224058 0.11870435 0.058225414  1.0041236  1.0003768  0.9984416 41.616746 0.76858984 6.5267704  1.6370879   8.92497 13.008549 22.219971 101.80129 301.43643 47.790453 50.569284 123.87282  0.12336894 0.12546207  0.5277572 0.24221977 0.69253878 1.7098379 2.1247998e-09 67.820971 0.30818482 0.14175528 0.69173662 0.24541287 0.24673945 2.5789156 8.0459864 0.81275696  0.9869126 0.45119712 0.60556882 2.1247998 1.8912287 13.790282 147.39729 22.099313 19.711985 2.3873281 2784.0381 22.609615  396.8428  2355.935 8.6507247
 3 1412.7559 3.0554876 0.96832827  1.041076 0.022294904 0.11916029 0.057611645  1.0039774  1.0005832 0.99853211 43.383249 0.98639351 6.2357087   2.521934 9.5107809 11.467727 22.502782 100.48406 291.87849 53.286534 53.897646 121.60405  0.10506903 0.13287973 0.43397332 0.26527812 0.65945402 1.7402259 2.1231537e-09 67.641811 0.31057368 0.14210033 0.68934735 0.24536863 0.24669505 2.5997682 8.0187082 0.81442947 0.99025232 0.45387452 0.60798749 2.1231537 1.8920848 13.796856 147.39996 21.930931 19.413691 2.5172402 2781.6499 22.718251 396.78261   2353.37 8.7790477
 3 1415.5658 3.0386199 0.96441192  1.040678 0.022120861 0.12047827 0.047958023  1.0039205  1.0003928 0.99876482  42.89383  0.7853661 6.4852341   1.593471 8.7425943 11.738708 23.814201 102.92621 285.34975 57.225789 52.693156 122.95356  0.11070501   0.137931 0.41773178 0.31439124 0.69661383 1.7579168 2.0876411e-09 66.903639 0.32002048 0.14324427  0.6798988 0.24529671 0.24662286 2.6330768 7.0782396 0.81115985 0.99170289 0.45887599 0.61009981 2.0876411 1.8967061 13.831841 147.24539 22.709674 20.353227 2.3564473 2785.7122 23.129459 395.77502 2357.8162 8.9915442
 5 1413.5701 3.0367987  0.9641838  1.040678 0.022120861 0.12047827 0.047958023  1.0030701   1.000263  0.9988905 47.353405 0.75527604 7.0489797  2.6255642 7.4743521 12.506218 24.296507 102.05995 261.22725  49.28862  49.79119 115.23222  0.11799181 0.13217096  0.4710264 0.28550724 0.71491389 1.8562171 2.0838427e-09 66.903639 0.32002048 0.14324427  0.6798988 0.24529671 0.24662286 2.6330768 7.0782396 0.81035219 0.99071546 0.45841909 0.60949234 2.0838427  1.893255 13.831841 147.24539 22.882544 19.787514 3.0950294 2781.3751 23.168253 395.75092 2353.4845 8.9714275
 1 1417.4232 3.0409813 0.96326378 1.0405814 0.022051816 0.12086066 0.050013557  1.0028431  1.0003438 0.99864314 42.647264 0.98545616 7.7882262  3.6538377 7.7106109  13.99823 24.660763 103.66185 253.39374 44.378898 54.029263 121.53093  0.12476346 0.13253221 0.39030024 0.27944822  0.7127155 1.8110938 2.0925767e-09 66.681969  0.3228564 0.14355761 0.67706234 0.24526692 0.24659297 2.6463232 7.3172416 0.81321428 0.99586574 0.46207205 0.61299559 2.0925767 1.8933904 13.843271 147.22172 24.886112 20.437548 4.4485631 2785.0741 23.384405 395.73365 2356.7633 9.1927371
 3 1413.8114 3.0411064 0.96320421 1.0406536 0.022069865 0.12094501 0.049895596  1.0028422  1.0003569 0.99851826 42.091203  0.96632549 6.6649825  3.1094732 9.4447135 11.979904 19.998099 95.948816 254.81142 53.586483 60.948685 129.99909 0.088116081  0.11397477 0.39971427   0.2568613 0.73395358 1.9659173 2.0928385e-09 66.691579  0.3229936 0.14366002 0.67692516 0.24527486 0.24660094 2.6428576 7.3022432 0.81352337 0.99617247 0.46234588 0.61329371 2.0928385 1.8940741 13.839616 147.17932 22.329573 19.297449 3.0321249 2782.9636 23.418043 395.71649 2354.5974 9.2316329
 1 1414.0986 3.0395609 0.96159645 1.0404885 0.022071407 0.12158354 0.048410876   1.002739  1.0004927 0.99843361 45.335215  0.84602058 5.9856343   3.865197 10.961088 12.309578 18.005467 93.734308 252.06791 47.410382 54.555347 121.14595  0.10616836  0.15472783 0.49683993  0.29612776 0.74892136 2.0586312 2.0896065e-09 66.417554 0.32711529 0.14430009 0.67280281 0.24527554 0.24660162 2.6425616 7.1526993 0.81429878 0.99917682 0.46572999 0.61582738 2.0896065  1.896773 13.846936 147.00964 23.257068 20.376127 2.8809416  2781.683 23.743394 395.75583 2352.5831 9.6006826
 4 1415.7679 3.0415853 0.96178577 1.0404885 0.022071407 0.12158354 0.048410876  1.0033299  1.0000402 0.99821415 41.098727  0.97000045 6.6725033  3.8897587 10.137297 10.189666 16.814521  93.10383  249.1782 50.229129 62.646693 131.50562  0.15875227  0.16329348 0.43846994  0.23688693 0.75656031 1.9669905  2.093841e-09 66.417554 0.32711529 0.14430009 0.67280281 0.24527554 0.24660162 2.6425616 7.1526993 0.81518101  1.0002593 0.46623457 0.61649458  2.093841 1.9006167 13.846936 147.00964 22.820415 19.377199 3.4432155 2785.8949 23.766857 395.75011 2356.5514 9.8264802
 3 1414.2529 3.0644208 0.96639225 1.0406541 0.022166552 0.11981819  0.06208315  1.0032704  1.0002953 0.99831602 39.534641   0.9045755 8.6807504  2.1701763 9.9528476 11.082821 19.894209 98.794995 231.14958 46.805215 63.050523 132.44381  0.14196748  0.15887586 0.48142897  0.20527527 0.71128743 2.1075412 2.1422051e-09 67.163715 0.31618489 0.14262988 0.68373501 0.24531578   0.246642 2.6243221 8.5036088 0.81986922  1.0004082 0.46101508 0.61479434 2.1422051 1.8920661 13.825219 147.36889 22.984949 18.577096 4.4078523 2782.5359 23.209443  398.5282 2351.2665 9.5318072
 2 1419.8991  3.061649 0.96674537 1.0406348 0.022137029 0.11959318 0.060982214  1.0033513  1.0002008 0.99834699 37.776086  0.60710685 8.5916981  2.2231771 8.2903083 12.055475 23.255018 105.96861 239.15063 42.194884 55.652663 133.10698  0.16130129  0.10943108 0.48659293  0.11185904 0.69720976 2.1050877 2.1362755e-09 67.211992 0.31516739 0.14237535 0.68475263  0.2453035 0.24662968 2.6299782  8.398362 0.81819583 0.99800767 0.45933326 0.61304532 2.1362755  1.890988 13.827836 147.46158 24.032278 19.689198 4.3430802 2791.7336 23.065587 398.03583 2361.4113 9.2209014
 6 1418.0186 3.0533432 0.96675929 1.0408006 0.022259739 0.11966467 0.056022053  1.0036234  1.0009195   0.998582  43.59258  0.53833697  6.812122  2.1928503 8.2327248  8.311536 19.053266 98.667848 248.26069 45.049201 47.805045 122.28243  0.15211939 0.080255077 0.61467449 0.079610488 0.66328373 1.9304721 2.1186056e-09 67.343157 0.31436909 0.14256955 0.68555123 0.24535421 0.24668058 2.6064781 7.8746472 0.81468133 0.99275259 0.45678064 0.61002513 2.1186056 1.8940436 13.810774 147.30546 26.446046 23.711593 2.7344523  2783.145 23.004066 396.42609 2354.7844 8.9305125
 4 1422.2261 3.0543886 0.96694579    1.0408 0.022254725 0.11958516 0.056682249  1.0037179 0.99953746 0.99929673 46.816244  0.32784871 8.9885465 0.32021022 7.2135001  9.733345 24.752314  105.2901 182.26969  40.90713 42.036325  113.7491  0.19536743 0.093678254 0.50542016  0.12390239 0.65078521 2.2123162 2.1208215e-09 67.366731 0.31396286 0.14248502 0.68595752 0.24535215  0.2466785  2.607437  7.941203  0.8149171 0.99286613 0.45661752 0.61000445 2.1208215 1.8935228 13.810967 147.33212 26.973621 23.452759 3.5208622 2790.5049 22.964709 396.61576 2362.0125 8.9118634
 2 1416.6875 3.0491674 0.96705039    1.0408 0.022254725 0.11958516 0.056682249  1.0013481  1.0000657 0.99945042 46.523321  0.22370458 8.0153378  3.4631256 8.8423752 9.1891782 21.727815  101.2641  225.8938 33.222124 29.060581 107.56749  0.16667742  0.10954588  0.5296902  0.14595544 0.73607315 2.1596434 2.1097771e-09 67.366731 0.31396286 0.14248502 0.68595752 0.24535215  0.2466785  2.607437  7.941203 0.81282455 0.99031664 0.45544501 0.60843807 2.1097771 1.8836621 13.810967 147.33212 25.619493 21.042364 4.5771292  2782.136 22.908236 396.60531 2353.7949 8.8274855
 3 1416.0631 3.0490255  0.9669688 1.0408304 0.022290205 0.11966017 0.056387422  1.0013657 0.99974337 0.99883945 47.853263 0.026960704  7.635089   4.115526 10.279804 9.4316749 22.430424 101.01226 235.60553 31.560162 18.939988 102.05048  0.12321407  0.12837757 0.54060375  0.20354398 0.69026459 2.2594491 2.1094778e-09 67.379782 0.31408461 0.14259551 0.68583581 0.24536671 0.24669312 2.6006632 7.9045654 0.81287079 0.99027705 0.45555922 0.60853166 2.1094778 1.8845057 13.806787 147.27267 23.691413  19.08099 4.6104227 2784.7435 22.945114 396.51134 2356.4553 8.8316797
 8 1419.7161 3.0517877 0.96702161 1.0409024 0.022283473 0.11970723 0.057792491  1.0014061 0.99967554 0.99873147 50.697587 0.050978462 9.9622337  2.7584184 10.171134 10.229601 25.032296  101.3069 210.90726 33.437082 23.318995 99.473312  0.16585857  0.11683165 0.52111428  0.18801725 0.62435985 2.2263269 2.1153126e-09 67.381805 0.31415458 0.14263584 0.68576584 0.24536395 0.24669036 2.6019463 8.0483441 0.81426301 0.99195823  0.4563903 0.60960786 2.1153126 1.8844153 13.805508 147.26771 26.016862 19.299141 6.7177209 2787.3984 22.967777 396.87324 2358.6777 8.8796964
 3 1425.2535 3.0503746 0.96689546 1.0409319 0.022277357 0.11976625 0.056989868  1.0014221 0.99970938 0.99784534 49.857269  0.23923557 2.3336536  4.8477698 14.759651  11.01979 19.757831 95.523089  269.0039 49.728273 21.151692 100.83211  0.15420258   0.1146031 0.51693695  0.19550924 0.71366708 2.0454443 2.1123256e-09 67.365891 0.31441959 0.14268875 0.68550079 0.24536145 0.24668784 2.6031129  7.970217  0.8139012 0.99163457 0.45637988 0.60946545 2.1123256 1.8847775 13.805492 147.25892  24.67708 22.612672  2.064408 2801.1529 22.969627 396.66878 2372.6323 8.8822001
 3 1422.4804 3.0435558 0.96776975 1.0409319 0.022277357 0.11976625 0.056989868 0.99804025  0.9989839 0.99795795 52.480581  0.19220986 1.3276922  5.4908073 12.400104 9.9861097 14.987012 85.571961 302.34089 44.570045 25.435782 102.05717  0.19598734  0.11068908 0.32105766  0.17589516  0.7188734 2.2285891 2.0979711e-09 67.365891 0.31441959 0.14268875 0.68550079 0.24536145 0.24668784 2.6031129  7.970217 0.81139892 0.98858586 0.45497677 0.60759169 2.0979711 1.8719693 13.805492 147.25892  26.05736 23.842432 2.2149282 2792.8462 22.788511 396.65988 2364.5006 8.8971292
 2 1424.3882 3.0391993 0.97245055 1.0409319 0.022277357 0.11976625 0.056989868 0.99645666 0.99887328 0.99799182 50.365548 0.081020038 2.6707925  3.4925603  12.40418 11.570627  16.31338 88.459601 287.74016 36.845794 25.532549 104.05017  0.21193536  0.11814614 0.35672657  0.17083858  0.6961964 2.1079493 2.0888511e-09 67.365891 0.31441959 0.14268875 0.68550079 0.24536145 0.24668784 2.6031129  7.970217 0.81106816 0.98818287  0.4547913 0.60734401 2.0888511 1.8638318 13.805492 147.25892 26.834566  24.64994 2.1846259 2795.1073 21.858647 396.57444 2367.4968 9.1773775
 6  1425.241 3.0336252 0.97094411 1.0409319 0.022277357 0.11976625 0.056989868 0.99378103 0.99876209 0.99807531  50.08082  0.14624984 2.3968423  4.1542773 12.378822 12.075491 17.018237  89.01153 289.33496 39.263906 26.220926 102.74286  0.19539899  0.10222742 0.35635546  0.16350919 0.69221435 2.0143298 2.0772401e-09 67.365891 0.31441959 0.14268875 0.68550079 0.24536145 0.24668784 2.6031129  7.970217 0.80834968 0.98487075 0.45326697 0.60530836 2.0772401 1.8534715 13.805492 147.25892 28.825845 26.681492 2.1443531 2792.8302 22.102698  396.5872 2364.8466 9.2937868
 1 1421.0908 3.0476806 0.96317097 1.0409319 0.022277357 0.11976625 0.056989868  0.9997206 0.99915838 0.99795333 55.039583  0.21491165 1.7968211  5.2031479 13.479498 11.671941 16.729371 87.162875 284.93615 44.924025 29.331589 101.47969  0.18201019 0.093681652 0.31824927  0.14544965 0.59296275 1.7963425 2.1066427e-09 67.365891 0.31441959 0.14268875 0.68550079 0.24536145 0.24668784 2.6031129  7.970217 0.81166449 0.98890942 0.45512568 0.60779055 2.1066427 1.8797068 13.805492 147.25892 26.969376 24.839497 2.1298791 2788.2429 23.842251 396.76689 2358.9166 8.7171324
